1.000000000000000000e+00,9.256198347107438273e-01,7.081807081807082183e-01,7.323420074349442643e-01,8.148148148148147696e-01,8.188976377952755792e-01,6.064139941690962488e-01,5.478036175710594424e-01,5.211970074812967146e-01,5.037037037037036535e-01,1.591355599214145378e-01,1.455805892547660241e-01,9.960159362549800277e-02,9.578544061302682322e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.352847259180415096e-02,3.486441615938018490e-02,1.812627291242362437e-01,1.901840490797546135e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.142116950407105036e-03,8.881711748082356944e-03,2.720348204570185047e-04,3.351206434316353951e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.256198347107438273e-01,1.000000000000000000e+00,6.643757159221076458e-01,6.864111498257839949e-01,8.339350180505414878e-01,8.113207547169811740e-01,6.588921282798834156e-01,5.943152454780361582e-01,5.660847880299252344e-01,5.481481481481481621e-01,1.692307692307692402e-01,1.547619047619047672e-01,1.111111111111111049e-01,1.069418386491557266e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.259182617692705369e-02,3.385276732939279665e-02,1.912350597609561720e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.982583454281566918e-03,8.692216515211379640e-03,2.680965147453083378e-04,3.291639236339697011e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.081807081807082183e-01,6.643757159221076458e-01,1.000000000000000000e+00,9.688346883468834658e-01,6.415500538213132486e-01,6.563218390804598235e-01,5.141843971631205878e-01,4.559748427672956073e-01,4.334600760456273627e-01,4.454685099846389940e-01,1.536030341340075822e-01,1.410974244120940524e-01,9.609224855861626946e-02,9.253547193090684575e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.257497414684591697e-02,3.383458646616541166e-02,1.934840425531914876e-01,2.022696929238985419e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.979688066739210051e-03,8.688783570300158063e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.323420074349442643e-01,6.864111498257839949e-01,9.688346883468834658e-01,1.000000000000000000e+00,6.547231270358305766e-01,6.494845360824742508e-01,5.295698924731182533e-01,4.690476190476190466e-01,4.337899543378995193e-01,4.581395348837209447e-01,1.537001897533206707e-01,1.411764705882352922e-01,9.615384615384615918e-02,9.259259259259258745e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.259182617692705369e-02,3.385276732939279665e-02,1.936127744510978133e-01,2.024048096192384849e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.982583454281566918e-03,8.692216515211379640e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.148148148148147696e-01,8.339350180505414878e-01,6.415500538213132486e-01,6.547231270358305766e-01,1.000000000000000000e+00,8.947368421052631637e-01,5.983827493261455466e-01,5.596107055961070387e-01,5.198135198135198642e-01,5.174825174825175012e-01,1.617647058823529493e-01,1.486928104575163390e-01,9.191176470588235947e-02,8.865248226950354915e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.142144638403990275e-02,3.259182617692705369e-02,1.669793621013133111e-01,1.751412429378531033e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.779349363507779072e-03,8.451786400307336952e-03,2.630194634402945736e-04,3.215434083601286246e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.188976377952755792e-01,8.113207547169811740e-01,6.563218390804598235e-01,6.494845360824742508e-01,8.947368421052631637e-01,1.000000000000000000e+00,5.915492957746478764e-01,5.363408521303257848e-01,5.108958837772397121e-01,5.084745762711864181e-01,1.705426356589147263e-01,1.558219178082191902e-01,9.689922480620155598e-02,9.328358208955224440e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.279541905257678247e-02,3.407247160627366322e-02,1.762376237623762276e-01,1.848906560636182916e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.017492711370262370e-03,8.733624454148471161e-03,2.689618074233458638e-04,3.304692663582286692e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.064139941690962488e-01,6.588921282798834156e-01,5.141843971631205878e-01,5.295698924731182533e-01,5.983827493261455466e-01,5.915492957746478764e-01,1.000000000000000000e+00,8.522427440633245643e-01,7.780548628428927138e-01,7.800000000000000266e-01,1.588628762541806072e-01,1.471471471471471337e-01,1.351819757365684549e-01,1.306532663316583021e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.876326718966312951e-02,4.009546539379475055e-02,2.766355140186915751e-01,2.851782363977485857e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.306542676851544502e-03,7.896625987078248129e-03,7.532011046949535537e-04,9.115770282588878549e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.478036175710594424e-01,5.943152454780361582e-01,4.559748427672956073e-01,4.690476190476190466e-01,5.596107055961070387e-01,5.363408521303257848e-01,8.522427440633245643e-01,1.000000000000000000e+00,8.470873786407766559e-01,8.491484184914841471e-01,1.470588235294117696e-01,1.372549019607843257e-01,1.505728314238952426e-01,1.458003169572107682e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.634790134141064472e-02,3.751674854845913482e-02,2.892416225749558922e-01,2.973451327433628277e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.973058637083993927e-03,7.508532423208190767e-03,7.269202810758420034e-04,8.733624454148471812e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.211970074812967146e-01,5.660847880299252344e-01,4.334600760456273627e-01,4.337899543378995193e-01,5.198135198135198642e-01,5.108958837772397121e-01,7.780548628428927138e-01,8.470873786407766559e-01,1.000000000000000000e+00,8.400954653937947603e-01,1.445966514459665064e-01,1.575246132208157623e-01,1.226415094339622647e-01,1.189024390243902385e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.583617747440272921e-02,3.697183098591549227e-02,2.749140893470790603e-01,2.827586206896551824e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.900878293601003799e-03,7.424907188660141884e-03,7.211538461538461939e-04,8.650519031141868775e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.037037037037036535e-01,5.481481481481481621e-01,4.454685099846389940e-01,4.581395348837209447e-01,5.174825174825175012e-01,5.084745762711864181e-01,7.800000000000000266e-01,8.491484184914841471e-01,8.400954653937947603e-01,1.000000000000000000e+00,1.448170731707316972e-01,1.577464788732394485e-01,1.612377850162866333e-01,1.561514195583596221e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.588210166595472150e-02,3.702071397091229871e-02,2.931937172774868872e-01,3.012259194395796591e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.907378335949764143e-03,7.432432432432432845e-03,7.216742843396680785e-04,8.658008658008658001e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.591355599214145378e-01,1.692307692307692402e-01,1.536030341340075822e-01,1.537001897533206707e-01,1.617647058823529493e-01,1.705426356589147263e-01,1.588628762541806072e-01,1.470588235294117696e-01,1.445966514459665064e-01,1.448170731707316972e-01,1.000000000000000000e+00,7.085106382978723083e-01,6.605222734254992401e-02,7.530120481927711495e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.805674978503869418e-02,1.863354037267080793e-02,2.688927943760984207e-01,2.613240418118467079e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.033248081841431826e-03,7.578367206338271038e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.455805892547660241e-01,1.547619047619047672e-01,1.410974244120940524e-01,1.411764705882352922e-01,1.486928104575163390e-01,1.558219178082191902e-01,1.471471471471471337e-01,1.372549019607843257e-01,1.575246132208157623e-01,1.577464788732394485e-01,7.085106382978723083e-01,1.000000000000000000e+00,9.129814550641940363e-02,8.876560332871012704e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.501985702938840442e-02,2.575633687653311465e-02,2.313664596273291851e-01,2.249614791987673279e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.584854833882071261e-03,7.060333761232349091e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.960159362549800277e-02,1.111111111111111049e-01,9.609224855861626946e-02,9.615384615384615918e-02,9.191176470588235947e-02,9.689922480620155598e-02,1.351819757365684549e-01,1.505728314238952426e-01,1.226415094339622647e-01,1.612377850162866333e-01,6.605222734254992401e-02,9.129814550641940363e-02,1.000000000000000000e+00,8.221024258760107895e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.672976810222432109e-02,8.019801980198019986e-02,5.555555555555555247e-02,5.538461538461538630e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.965174129353234045e-03,7.526881720430107954e-03,5.016302984700275356e-04,6.069802731411229118e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.578544061302682322e-02,1.069418386491557266e-01,9.253547193090684575e-02,9.259259259259258745e-02,8.865248226950354915e-02,9.328358208955224440e-02,1.306532663316583021e-01,1.458003169572107682e-01,1.189024390243902385e-01,1.561514195583596221e-01,7.530120481927711495e-02,8.876560332871012704e-02,8.221024258760107895e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.488725264611136523e-02,7.788461538461538547e-02,5.389221556886227699e-02,5.373134328358208922e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.829268292682926823e-03,7.368421052631578781e-03,4.941932295527551441e-04,5.961251862891207148e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.852691218130311901e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.520287054926856273e-04,5.520287054926856273e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.852691218130311901e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.515719801434087587e-04,5.515719801434087587e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.349710982658959724e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.349710982658959724e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.352847259180415096e-02,3.259182617692705369e-02,3.257497414684591697e-02,3.259182617692705369e-02,3.142144638403990275e-02,3.279541905257678247e-02,3.876326718966312951e-02,3.634790134141064472e-02,3.583617747440272921e-02,3.588210166595472150e-02,1.805674978503869418e-02,2.501985702938840442e-02,6.672976810222432109e-02,6.488725264611136523e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.598342125094197153e-01,1.829268292682926719e-02,1.824500434404865284e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.361708573159648855e-03,6.827048114434330559e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.825090470446320766e-04,4.825090470446320766e-04,4.729250413809411163e-04,4.729250413809411163e-04
3.486441615938018490e-02,3.385276732939279665e-02,3.383458646616541166e-02,3.385276732939279665e-02,3.259182617692705369e-02,3.407247160627366322e-02,4.009546539379475055e-02,3.751674854845913482e-02,3.697183098591549227e-02,3.702071397091229871e-02,1.863354037267080793e-02,2.575633687653311465e-02,8.019801980198019986e-02,7.788461538461538547e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.598342125094197153e-01,1.000000000000000000e+00,1.888489208633093580e-02,1.883408071748879017e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.503561474140600630e-03,6.990679094540612828e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.910385465259022898e-04,4.910385465259022898e-04,4.811161895597787009e-04,4.811161895597787009e-04
